date,msci,lmex,copper,aluminum,nickel,tin,zinc,lead
09-12-13,324.439,3083.4,7136.25,1747.25,13894,23239.5,1916,2084.75
10-12-13,325.984,3083.4,7164,1759.25,13872,22427,1948.75,2101
11-12-13,320.196,3117.1,7225.5,1773.25,13971.5,22632,1967,2126.25
12-12-13,315.245,3112.2,7240.5,1748.6,13954,22479,1958.25,2108.5
13-12-13,315.698,3128.5,7276.5,1755.25,14044.5,22728.5,1975.75,2133
16-12-13,317.621,3128.5,7320,1748.25,13977,22759,1987.75,2143.25
17-12-13,317.612,3136.6,7295,1752.75,14004.5,22770,1998.25,2147.3
18-12-13,319.326,3135.4,7277.5,1752,14083.5,22905,1979.25,2156.25
19-12-13,320.996,3109.6,7207,1728.25,14132,22900,1979,2148.25
20-12-13,322.195,3137.2,7248.5,1740.1,14361,22975,2037.5,2194.5
23-12-13,323.556,3130.4,7255,1714.5,14239,22930,2058.75,2212
24-12-13,325.319,3130.4,7296,1714.5,14099,22930,2082,2227
25-12-13,325.244,3130.4,7296,1714.5,14099,22930,2082,2227
26-12-13,326.056,3130.4,7296,1714.5,14099,22930,2082,2227
27-12-13,331.135,3186.7,7395.75,1764,14138,22858,2100.5,2264.5
30-12-13,332.42,3182.9,7387.5,1776.75,14060,22610,2105.5,2230.75
31-12-13,333.298,3182.9,7375.75,1754.75,13832,22335,2053,2190.5
01-01-14,333.299,3182.9,7375.75,1754.75,13832,22335,2053,2190.5
02-01-14,332.097,3170.1,7405.5,1758,13944,22060,2075,2192.75
03-01-14,331.048,3125.4,7330.5,1727.25,13783.5,21495,2035.5,2147.5
06-01-14,327.784,3128.9,7346.5,1735.25,13496,21739,2042.5,2136.5
07-01-14,325,3134.4,7363.5,1738.5,13452.5,21815,2046.5,2127.25
08-01-14,323.656,3128.9,7355.5,1730.25,13464,22021,2028,2110.5
09-01-14,318.259,3082.2,7236.25,1705,13291.5,21572,2002.25,2073
10-01-14,320.406,3123.9,7329.75,1721.75,13804.5,21895,2026.25,2094.75
13-01-14,322.959,3149.6,7365,1734.5,14158,22165,2064.5,2142.75
14-01-14,321.088,3135.1,7304.75,1715.5,14288,22270,2073,2168.75
15-01-14,322.981,3168.7,7380.5,1740.25,14484,22413,2081.5,2188.5
16-01-14,328.385,3163.8,7336,1757.25,14647,22438,2074.5,2170.25
17-01-14,333.072,3163.8,7373,1780.15,14645,22368,2079,2181.5
20-01-14,333.843,3166.1,7359,1762.65,14497,22328,2076,2178.75
21-01-14,329.971,3174,7403.5,1754,14676,22181,2090.5,2187.5
22-01-14,330.037,3156.2,7328.5,1738.75,14746,22221,2079,2173.5
23-01-14,327.431,3116.2,7230,1719,14620,22049,2033.75,2133
24-01-14,322.223,3105.1,7211,1718.5,14440,22040,2006,2151.75
27-01-14,318.956,3105.1,7188.5,1710.25,14095,21839,1996,2131
28-01-14,320.953,3085.8,7179,1710.25,14082,22152,1989.25,2139.25
29-01-14,324.776,3073.5,7154.5,1697.5,13929,22213,1978.25,2127
30-01-14,322.888,3073.5,7135.5,1685.25,13756.5,22068,1971.25,2099.25
31-01-14,321.568,3041.6,7096,1663.25,13928,22063,1964,2094.75
03-02-14,317.172,3020.7,7075,1633.55,13826.5,22163,1954.75,2062.75
04-02-14,315.109,3025.3,7082.5,1644.25,13796.5,22219,1952.75,2071.5
05-02-14,315.641,3029.3,7083.5,1657.25,13708.5,22105,1971,2074.75
06-02-14,320.004,3065.6,7178,1671.5,13939,22143,2012.5,2097.5
07-02-14,325.412,3075.9,7189.5,1677.25,14099,22196,2030,2101.75
10-02-14,327.621,3055.6,7136,1658.75,14163,22224.5,2006.25,2085.5
11-02-14,333.182,3049.9,7107.75,1663.6,14122.5,22181,1996.25,2091.75
12-02-14,336.064,3089.5,7198,1692.5,14358.5,22496,2018.75,2100.75
13-02-14,336.143,3078.6,7142.5,1700.25,14088.5,22601,2023.75,2102.5
14-02-14,340.679,3097.8,7180.5,1702.5,14224.5,23015,2043.75,2121.25
17-02-14,343.199,3105.3,7204.5,1689.25,14351,23170,2064.25,2138.25
18-02-14,345.045,3126,7235,1721.75,14422,23195,2072,2155
19-02-14,344.378,3124,7224,1725.25,14474,23245,2059.75,2147.25
20-02-14,343.154,3111.8,7198,1728.5,14325.5,23125,2049.75,2119.5
21-02-14,344.06,3112.6,7211,1727.5,14326.5,23163,2046,2131.75
24-02-14,342.737,3087.6,7134,1718.5,14292.5,23009,2052,2111.25
25-02-14,338.799,3089.3,7134,1725.75,14264,23332,2064,2098.75
26-02-14,335.277,3085.8,7104.5,1729.5,14182,23623,2077.5,2115.25
27-02-14,336.149,3087,7086,1724.75,14415,23628,2084.5,2118.25
28-02-14,335.549,3084.9,7080,1711.15,14692,23580,2111,2115.25
03-03-14,331.232,3054.5,7013,1675.25,14695,22995,2107,2089
04-03-14,332.825,3106.9,7087.5,1722.75,15118,23348,2146.75,2111.75
05-03-14,332.913,3104,7061.5,1730.25,15240,23303,2128.5,2107.5
06-03-14,337.127,3116.9,7067,1753.75,15441.5,23371,2124,2116.5
07-03-14,329.79,3026.8,6805,1723.5,15266,22911,2083,2069.75
10-03-14,321.311,2994.8,6661.5,1732.5,15420,22928,2057,2056.75
11-03-14,319.5,2939,6492.25,1707.75,15516,22899,2015,2021.25
12-03-14,319.036,2949.2,6528.75,1715.5,15613.5,22969,1992,2010.5
13-03-14,320.429,2925.2,6439,1698.75,15742.5,22925,1984.5,2001
14-03-14,318.339,2938.2,6492.5,1697.5,15703,22914,1978.25,2020.5
17-03-14,320.019,2937.7,6500.5,1681.25,15846,22964,1952.75,2034
18-03-14,322.091,2950.9,6501,1691.85,16159,23151.5,1969.25,2045.75
19-03-14,316.884,2972.7,6571,1694,16294,23219,1971.5,2055
20-03-14,314.117,2920.3,6441,1668.5,15811,22995.5,1943,2046.25
21-03-14,318.197,2939.6,6489.25,1681.5,16069.5,22825,1943.75,2052.75
24-03-14,315.964,2938.5,6476.25,1687.5,16078,22931,1933.75,2042.5
25-03-14,320.707,2987.7,6605.75,1709.25,16161,23234,1982.25,2062
26-03-14,320.453,2946.4,6510.5,1685.5,15864,23005,1959.75,2041.75
27-03-14,321.552,2958.6,6572,1695.5,15672.5,22854,1960.75,2044.75
28-03-14,324.496,2993.2,6685.5,1716.1,15669,22924.5,1963,2044.5
31-03-14,326.497,2997.4,6650,1744.25,15860.5,22844,1970.25,2041
01-04-14,327.976,3004.6,6665,1754.75,15989,22972,1962.25,2020.5
02-04-14,331.354,3022.6,6676,1789.75,16148.5,22970,1967,2035.25
03-04-14,329.661,3021,6643.25,1796.5,16257,23199,1978.25,2031.5
04-04-14,333.448,3015,6619,1785.75,16341.5,23154,1998.75,2038.5
07-04-14,332.52,3027.3,6670,1782,16361,23231.5,1993.75,2044
08-04-14,337.469,3031.7,6670.25,1784.75,16405.5,23218,2017,2055.25
09-04-14,338.452,3037.6,6626,1827,16647.5,23279.5,2010,2074.5
10-04-14,337.498,3071.7,6659.5,1858.25,17029.5,23429,2031.75,2096.75
11-04-14,334.014,3073.8,6664.5,1848,17349.5,23424,2016,2080
14-04-14,336.045,3083.1,6661.75,1844,17739,23485,2042,2098.75
15-04-14,330.572,3038.2,6545,1813.5,17609,23452,2031,2085.5
16-04-14,332.223,3073.9,6627,1839,17807,23528,2053.25,2120.5
17-04-14,333.025,3079,6662.5,1829.5,17877,23482,2049,2122.75
18-04-14,333.098,3079,6662.5,1829.5,17877,23482,2049,2122.75
21-04-14,332.297,3079,6662.5,1829.5,17877,23482,2049,2122.75
22-04-14,332.031,3104.6,6684.5,1854.75,18284,23751,2070,2139.75
23-04-14,331.89,3098.3,6685.5,1837.25,18338,23855,2049,2136.25
24-04-14,332.992,3121.4,6772.25,1839.5,18312,23872,2070.25,2145.25
25-04-14,332.383,3113.8,6783,1814.25,18412,23756,2052,2137.5
28-04-14,328.578,3095.8,6765.75,1787.75,18145,23722,2062.25,2112.75
29-04-14,330.622,3075.5,6731,1771,18122,23295,2050.5,2085.25
30-04-14,331.41,3052.1,6659.5,1756.25,18298,23029,2040.25,2081.25
01-05-14,330.065,3043.3,6674,1742.25,18260,22900,2021.5,2067.25
02-05-14,332.576,3066.3,6755.5,1742.5,18245.5,23138,2041.5,2071
05-05-14,332.066,3066.3,6755.5,1742.5,18245.5,23138,2041.5,2071
06-05-14,332.557,3072.8,6756,1738.75,18525,23210,2048.25,2089.5
07-05-14,331.44,3047.6,6685.5,1723.5,18624.5,23143,2023.5,2059.75
08-05-14,332.679,3081,6770,1722.75,19382.5,23269,2032.75,2074.75
09-05-14,330.719,3090.8,6795.5,1718,19875.5,23275,2028.25,2066.25
12-05-14,336.591,3153,6923,1742.25,20885,23102,2067,2104.75
13-05-14,338.889,3143.9,6887,1736.75,20955,23435,2052.5,2099.25
14-05-14,340.897,3166.3,6976,1765.75,19979,23506,2098,2135.5
15-05-14,338.607,3119.4,6941,1733,18706,23450,2054.25,2108.5
16-05-14,335.769,3115.4,6923.5,1728.25,18979.5,23275,2059.75,2111.5
19-05-14,333.608,3155.2,6983,1732.25,20079,23523,2085,2127.75
20-05-14,330.91,3134.8,6933,1728.75,19833,23130,2074.75,2108
21-05-14,330.049,3113.1,6885,1726.75,19485,23032,2060.5,2098
22-05-14,333.175,3141.4,6959,1757.5,19697,23235,2072.75,2111.75
23-05-14,334.34,3161.7,7021,1776,19596,23343,2078,2124.75
26-05-14,335.312,3161.7,7021,1776,19596,23343,2078,2124.75
27-05-14,332.232,3166.7,7017.5,1788.25,19542,23320,2086,2115.25
28-05-14,329.202,3170,7045,1801.25,19290,23407,2076,2107.75
29-05-14,330.109,3149.2,6973,1810,18873,23499,2063.75,2095.5
30-05-14,324.808,3136.5,6919,1806.5,19209,23233,2055.5,2069.75
02-06-14,325.968,3136.5,7006.5,1816.5,19298,23388,2088.25,2098.5
03-06-14,325.051,3149.1,6932.5,1824,19016,23300,2095.75,2114.25
04-06-14,325.171,3118.9,6834,1812.75,18966,23208,2082.25,2081.5
05-06-14,326.925,3121.1,6803,1824.25,18973,23225,2089,2086.25
06-06-14,328.742,3121.1,6696,1856.75,18810,23173,2103.25,2086.75
09-06-14,329.532,3120.1,6688.5,1886,18831,23269,2126.5,2120.75
10-06-14,329.018,3110,6710,1865.5,18693,22840,2120.75,2116.25
11-06-14,329.676,3092.5,6743,1827,18215,22837,2109.5,2098.5
12-06-14,328.305,3054,6643.5,1803.75,17908,22576,2061.5,2047.5
13-06-14,326.726,3066.3,6679.5,1803.75,17980,22617,2075,2057.75
16-06-14,327.58,3088.4,6718.5,1809.25,18561,22453,2091.25,2078.75
17-06-14,326.942,3102.8,6721.5,1807.75,19036,22545,2110.5,2091
18-06-14,330.419,3107.9,6713.5,1833.25,18657,22589,2123.5,2096.75
19-06-14,337.099,3116.9,6736.5,1850,18472,22587,2142.25,2103.25
20-06-14,335.782,3141,6840.5,1847.75,18324,22563,2166.75,2102.75
23-06-14,340.885,3162,6917,1852.25,18348,22540,2176.75,2148.25
24-06-14,337.965,3160.3,6918.5,1862.75,18053,22562,2166.75,2154
25-06-14,336.265,3174.1,6938,1866,18501,22485,2174.5,2137.25
26-06-14,338.215,3187.3,6986.5,1862.25,18736,22412,2185.25,2145.75
27-06-14,338.276,3180.5,6976,1849.75,18858,22293,2186.5,2136
30-06-14,339.175,3207.5,7041,1856.75,18969,22540,2214.25,2144
01-07-14,343.538,3205.3,7039.5,1854.25,19042,22795,2179.5,2131.25
02-07-14,347.903,3264,7139,1896.75,19554,23023,2242.5,2179.5
03-07-14,351.061,3280.2,7186,1907,19800,22898,2232,2166.5
04-07-14,352.341,3259.8,7161,1893.25,19323.5,22774,2231.25,2153
07-07-14,351.29,3252.9,7126,1892.25,19250,22670.75,2255.75,2163.25
08-07-14,351.515,3270.3,7136,1912.5,19695,22492,2279.75,2187.75
09-07-14,352.734,3263.9,7143.5,1913.25,19446,22269,2290.5,2174
10-07-14,350.299,3263.1,7179.5,1898.75,19182,22036,2271.75,2171
11-07-14,350.704,3275.1,7173.5,1920,19308,22071.5,2300.75,2185.5
14-07-14,351.962,3266.3,7121.5,1921.75,19270.5,22132,2300.75,2189.5
15-07-14,350.833,3272.4,7128,1940.5,19245,22143,2289,2182.5
16-07-14,356.732,3262.8,7070.25,1954.5,19224,22072,2292.25,2177
17-07-14,355.532,3264.6,7065.5,1974.25,19129,22098,2296.5,2164.25
18-07-14,354.451,3232.3,6987,1964.5,18587.5,22072,2288.5,2164.25
21-07-14,354.869,3264.3,7029.75,2003.25,18751,22161,2331,2184.5
22-07-14,359.258,3282.1,7037.5,2024.75,19027,22053,2360.25,2201.5
23-07-14,361.538,3273.3,7039.75,1996.5,18979,22164,2362,2191.25
24-07-14,361.137,3315.7,7179.5,2008.25,19094,22326,2390.5,2220.75
25-07-14,362.862,3298.7,7137,1980,19143,22414,2392.5,2252.25
28-07-14,363.91,3303.1,7132.75,1999.75,18738,22589,2417.25,2286.25
29-07-14,364.705,3275.1,7102.5,1965.5,18583,22846,2371.5,2252
30-07-14,361.172,3306.9,7157.25,2011,18899,22842,2391,2248.25
31-07-14,356.105,3280.9,7135.5,1978.5,18435.5,22811,2377.5,2218.5
01-08-14,353.312,3256.9,7088.5,1962.5,18334,22412,2343,2212.75
04-08-14,354.144,3297.4,7133.5,2013.75,18422.5,22354,2390.5,2269.5
05-08-14,351.731,3270.4,7064.5,1998.75,18339,22450,2383,2230
06-08-14,352.84,3254.4,6982.25,2013.25,18653,22231,2354.5,2241
07-08-14,350.721,3264.3,7014.5,2017.5,18826,22355,2321.75,2266.5
08-08-14,349.789,3252,7010.75,2019.75,18482,22355,2289.5,2236.5
11-08-14,354.949,3256.1,7011,2020.25,18567,22348,2295.25,2251.5
12-08-14,356.848,3259.5,6983.25,2032.75,18665.5,22425,2320.25,2253
13-08-14,354.283,3218.9,6898.5,2009,18473,22352,2270.75,2208.5
14-08-14,352.402,3197.2,6839,1986.5,18595,22401,2265,2187.5
15-08-14,353.054,3210.3,6891,1993.85,18584,22428,2264.25,2202.75
18-08-14,355.665,3223.8,6943,2017.75,18408.5,22391,2273.25,2203.75
19-08-14,354.488,3224.6,6898.5,2024,18465,22362,2296.25,2228.75
20-08-14,354.093,3287.6,7036.5,2064,18867,22377,2356.75,2261
21-08-14,350.821,3278.9,7037,2050.25,18746,22156,2360,2255
22-08-14,348.368,3292.7,7098,2058,18668,22078,2347.5,2251
25-08-14,346.974,3292.7,7098,2058,18668,22078,2347.5,2251
26-08-14,348.428,3295.7,7074.5,2071.75,18864,21952,2352,2243.75
27-08-14,348.834,3288.7,7062,2085.5,18762.5,21682,2354,2254.5
28-08-14,343.543,3258.9,6962,2084.25,18565,21695,2343,2242.25
29-08-14,344.488,3280.4,7008.5,2086.5,18717,21817,2359.25,2237.25
01-09-14,344.337,3266.8,6968,2080.75,18661,21594,2358.75,2228.25
02-09-14,342.1,3274.7,6983,2089,18473,21460,2375.5,2234
03-09-14,342.573,3253.4,6926,2061.5,18999,21297,2362,2198.75
04-09-14,340.932,3279.3,6948.5,2083.75,19317,21453,2390.75,2213.25
05-09-14,338.491,3285.2,6991.75,2066,19493.5,21403,2383.75,2188.75
08-09-14,335.724,3292.3,7000.25,2065.75,19846,21319,2379.5,2182
09-09-14,334.089,3212.8,6857.25,2032.5,18839.5,20897,2290.5,2111.5
10-09-14,331.308,3214,6893.75,2019.75,18647,20961,2295.75,2100
11-09-14,330.66,3193.8,6860,2002.75,18334,21043,2253,2106.5
12-09-14,329.395,3194,6866,1992.5,18311,21257.5,2269,2110.75
15-09-14,328.616,3165.6,6867,1952.25,17964,21086,2242,2087.25
16-09-14,328.464,3203.2,6946.25,1988.5,18013,21170,2272.5,2104
17-09-14,329.465,3198.6,6973.5,1961.25,17994,21125,2258.25,2093.5
18-09-14,327.854,3168.2,6886.75,1947,17826,21231,2256.75,2065.25
19-09-14,323.665,3164.8,6883.25,1941.75,17693.5,21238,2264.5,2071.5
22-09-14,314.93,3119.9,6773.5,1941.75,16948,21139,2229.5,2050.75
23-09-14,315.486,3119.6,6770.5,1932,17052,21166,2246.75,2057.5
24-09-14,317.191,3136.6,6778.5,1941,17330.5,21264,2272.25,2076.5
25-09-14,313.119,3109.5,6741,1917.5,17259,20733,2257.5,2061.25
26-09-14,310.301,3106.9,6766.5,1913.5,16914,20502,2258.25,2060.5
29-09-14,305.785,3116.2,6787.5,1930,16609,20374,2282.5,2087
30-09-14,305.856,3091.6,6720,1928.75,16241.5,20279,2281.75,2090.5
01-10-14,301.941,3075.2,6729.75,1888.5,16019.5,20308,2261.5,2083
02-10-14,299.43,3041.7,6648.75,1858.75,15953,20311,2244.75,2069.5
03-10-14,294.566,3069.2,6682,1885.25,16478.5,20310,2258.25,2068.25
06-10-14,297.547,3100.6,6750,1900.25,16628,20438,2302,2093
07-10-14,297.403,3102.3,6710.75,1924.5,16878,20283,2311.5,2079.25
08-10-14,296.908,3081.9,6687.5,1907.25,16460,20109,2310.75,2067.5
09-10-14,297.209,3111.8,6777,1920.1,16602.5,20159,2327.75,2077.25
10-10-14,288.309,3077.8,6703,1901.75,16301,20157,2308.5,2055
13-10-14,293.331,3102.5,6784,1916,16371,20096,2329.5,2061.25
14-10-14,297.066,3120.5,6859,1920.75,16271,19590,2341.5,2046.5
15-10-14,294.029,3052.3,6685,1892,15753,19551,2273.25,1997.25
16-10-14,292.349,3012.1,6604,1888,15391,19199,2214,1963.5
17-10-14,293.047,3064.9,6689,1955.5,15630,19255,2247.5,2017
20-10-14,294.502,3036.9,6609,1959.75,15297,19311,2212.5,2004.75
21-10-14,297.917,3071.1,6716.75,1982.5,15230,19410,2207.5,2017.75
22-10-14,296.126,3077.8,6687,2008,15142,19461.5,2258,2033
23-10-14,294.508,3082.5,6752,1984.5,15080,19392,2257,2020.25
24-10-14,294.192,3070.8,6762,1959.5,14949,19447,2258.5,1984.75
27-10-14,291.197,3084.3,6797,1976.25,14725,19555,2258,2002.75
28-10-14,293.904,3122.3,6869.5,1995.25,15484,19866,2258,2022.75
29-10-14,294.313,3149.7,6890.5,2037,15608,20119,2303.75,2030.25
30-10-14,286.894,3131.7,6807,2044,15713,20096,2307.5,1995.75
31-10-14,287.119,3122.7,6761.5,2057,15720,19676,2315.5,1997.75
03-11-14,284.868,3135.7,6779.75,2076,15686,19771,2308.25,2018.5
04-11-14,283.186,3098.1,6711,2062.5,15217,19578,2250.25,1995.25
05-11-14,280.396,3093.7,6713.5,2062.5,15261.5,19652,2218.5,1985.25
06-11-14,280.627,3112.5,6737,2082,15438,19978,2223.25,2001.25
07-11-14,286.633,3123.1,6790,2059.75,15367,20239,2240.75,2030.25
10-11-14,286.176,3098,6727,2037.75,15185,20053,2237,2032
11-11-14,284.873,3117.3,6756.5,2055.5,15363.5,20197,2261,2035.25
12-11-14,285.399,3124.4,6747,2070.25,15546.5,20131,2275,2040.75
13-11-14,283.791,3094.8,6724.5,2047.25,15342,19869.5,2244.25,2019
14-11-14,285.389,3103.9,6777.5,2028.6,15530,19756,2252.25,2032
17-11-14,286.529,3109.9,6776,2042,15743,19730,2248,2041
18-11-14,287.893,3080.7,6705,2021,15600,19605,2237,2021.25
19-11-14,282.704,3106.2,6755,2026,16096,19639,2244,2028.75
20-11-14,280.833,3114.7,6731.75,2042.5,16306,20323,2245,2029.5
21-11-14,289.177,3150.3,6785,2064.75,16573,20629,2292,2056.75
24-11-14,288.709,3133.3,6729.5,2067.75,16596.5,20439.5,2285.5,2053.5
25-11-14,289.168,3111.3,6653,2077.5,16470,20225,2267,2046.65
26-11-14,289.758,3105.8,6631,2082,16295,20300.5,2269.5,2056.75
27-11-14,286.542,3095.1,6615,2075,16302,20277.5,2253.25,2056.25
28-11-14,279.044,3023.2,6412,2030.5,16223,20276.5,2212.75,2023.75
01-12-14,275.599,3060.1,6518,2044,16241,20317,2232.5,2055
02-12-14,276.372,3028.7,6470.5,1983.5,16270,20397.5,2207.5,2023.75
03-12-14,279.534,3022.2,6434,1967,16530,20450,2210,2023
04-12-14,277.402,3063.8,6535.5,1994.5,17055,20398,2231,2035
05-12-14,273.537,3047.2,6515,1977.75,16732.5,20191,2229.25,2032
08-12-14,270.29,3025.4,6458.25,1949.5,16609,20444,2206.75,2027.25
09-12-14,269.204,3043.9,6535.5,1956,16470,20533,2208.25,2013.75
10-12-14,265.268,3013,6475.5,1937.75,16253.5,20230,2165,2003.5
11-12-14,259.196,3019.3,6517.5,1927.75,16210,20389,2180.75,1970
12-12-14,253.978,3028.3,6542.25,1913.15,16608,20403,2178.5,1982.5
15-12-14,247.046,2993.4,6447.5,1895.75,16377,20408,2158.75,1953
16-12-14,247.134,2963,6409.5,1876.5,15928,20023,2124.25,1904.75
17-12-14,251.378,2957,6419,1892,15553,19431,2126,1868.25
18-12-14,255.784,2936.1,6362,1882.75,15580,19082,2115,1848.5
19-12-14,260.692,2964.3,6452.5,1880.75,15533,19158,2172.25,1864
22-12-14,259.174,2941.7,6404,1853.25,15579,19044,2160.25,1861.5
23-12-14,257.568,2922.5,6381,1843.75,15375,18395,2158.75,1846.75
24-12-14,258.507,2915.3,6361,1833.5,15260,19039,2148.5,1850
25-12-14,258.178,2915.3,6361,1833.5,15260,19039,2148.5,1850
26-12-14,258.46,2915.3,6361,1833.5,15260,19039,2148.5,1850
29-12-14,261.554,2907.6,6371,1833.5,14966,19272,2134.25,1820.5
30-12-14,262.598,2924.6,6398,1831,14999,19386,2176.5,1874.25
31-12-14,261.948,2914.3,6368,1825,15074,19433.5,2167,1843
01-01-15,262.017,2914.3,6368,1825,15074,19433.5,2167,1843
02-01-15,260.69,2897.2,6321,1805.25,14756,19676,2194.75,1859.25
05-01-15,254.611,2865.7,6213.5,1787.25,15126,19515,2173,1830.25
06-01-15,256.124,2857.9,6221,1755.25,15191,19785,2163,1829.75
07-01-15,255.686,2850.6,6182.5,1761.75,15483,19694,2122.5,1834.5
08-01-15,260.493,2866.6,6175.75,1811.5,15486,19777,2148.25,1837.25
09-01-15,262.695,2851.5,6166.5,1789.75,15235.5,19548,2145.5,1856
12-01-15,260.476,2833.1,6101,1791,15029,19897,2127.5,1851
13-01-15,255.919,2770.4,5939.5,1779.25,14585,19504,2070.5,1813.25
14-01-15,244.813,2674.1,5619,1765.5,14241,19335,2024,1750
15-01-15,247.766,2701,5681,1781.6,14413.5,19322,2054.25,1765.5
16-01-15,252.429,2754.5,5768,1840.25,14722,19339,2091.75,1842.5
19-01-15,253.11,2727.6,5709,1815.75,14417,19294,2074,1845.5
20-01-15,256.601,2752.5,5722,1842.25,14721,19416,2095,1894.5
21-01-15,259.041,2789.8,5801,1870.75,14971.5,19345,2135,1908
22-01-15,262.041,2757.9,5696.5,1863,14792,19485.5,2135.25,1876.75
23-01-15,256.338,2693.2,5549,1823,14293,19449,2085.25,1832.5
26-01-15,256.328,2739.6,5628.5,1876.75,14692,19563,2126,1857.5
27-01-15,257.559,2686,5453,1848,14730.5,19271,2097.75,1856.5
28-01-15,256.221,2706.1,5519.5,1839.5,14993,19201,2108.75,1874.5
29-01-15,251.492,2666.6,5433,1808,14846,19137,2082.25,1846.25
30-01-15,252.645,2714.9,5541,1853.75,15109,18983,2119.75,1844.5
02-02-15,256.019,2716.9,5525,1855.75,15274,18815,2124,1834.5
03-02-15,262.351,2774.1,5719,1874,15255.5,18987,2148.25,1835.75
04-02-15,264.576,2769.6,5732.75,1862,15070,18963,2131,1853.5
05-02-15,267.362,2774.7,5743.5,1871,15122.75,18931.25,2135.75,1832.25
06-02-15,263.413,2751.9,5670,1856.25,15179,18471,2152.5,1838.75
09-02-15,265.789,2754.3,5687.5,1859,15098.75,18222,2149.5,1837.5
10-02-15,261.41,2708.6,5604.75,1815.75,14764.75,18173,2102.25,1817.75
11-02-15,258.612,2698.2,5610.25,1802.5,14690.5,17629,2105.5,1786.5
12-02-15,263.092,2748.4,5752.25,1826.4,14648,17981,2135.75,1819.75
13-02-15,271.137,2748.6,5754,1822.5,14589,18249,2140.75,1835.5
16-02-15,272.136,2745.3,5764,1804.5,14542,18094,2138.75,1818.5
17-02-15,271.193,2703.4,5659.75,1798.5,14178.5,18018,2089.5,1774.25
18-02-15,274.336,2727,5759.5,1799,14194.5,18044,2072.75,1795.25
19-02-15,271.954,2722.7,5766.25,1799.25,13927.5,18146,2061.75,1782
20-02-15,273.105,2692.8,5708,1774.5,13898.5,17868,2031,1754.25
23-02-15,270.056,2689.6,5684.5,1771.75,14068,17943,2030.75,1747
24-02-15,274.405,2732.3,5800,1792,14291,18069,2060.5,1758.25
25-02-15,276.043,2723.1,5803,1778.75,14325,18093,2042.25,1733.25
26-02-15,275.635,2756.5,5917.5,1791.25,14322.5,18068,2054.5,1745
27-02-15,276.395,2753,5924,1801.75,14037,17914,2048.25,1713.75
02-03-15,273.977,2745.1,5925.5,1789,13793.5,17755,2038.5,1734.25
03-03-15,272.026,2716.4,5841.75,1781.25,13614.5,17801,2008.75,1738.75
04-03-15,266.597,2728.5,5861.5,1786.25,13878.5,17750,2009,1766
05-03-15,265.268,2735.8,5857,1786.25,14139.5,18099,1999.25,1816
06-03-15,258.411,2709.7,5765.5,1769.25,14311,18062,2000.5,1817.5
09-03-15,255.726,2746.3,5894,1765.75,14447,18154,2021.75,1838.75
10-03-15,249.114,2699.4,5788.5,1746,13992,17745,2000.5,1809.25
11-03-15,247.101,2675.7,5754.5,1733.25,13717,17377,1979,1804.5
12-03-15,247.639,2706.5,5867,1738,13848,17173,1993,1815.1
13-03-15,243.214,2720.2,5882,1769.25,14079.5,17260,2000.5,1776.5
16-03-15,243.47,2712.9,5864.25,1772.5,13871,17503,1991.25,1742
17-03-15,244.164,2698.6,5805,1788.5,13677.5,17321,2001.75,1715
18-03-15,245.676,2651.8,5695.5,1759,13466,16832,1977.25,1684.25
19-03-15,246.399,2713.3,5879.25,1778.5,13734.5,16956,2010.25,1716.5
20-03-15,253.849,2786,6073.5,1791.75,14210,17261,2053.75,1789.5
23-03-15,258.304,2814.9,6149.5,1787.75,14261.5,17611,2077.25,1847.25
24-03-15,256.928,2813.1,6174,1781.75,13907.5,17507,2076.75,1853
25-03-15,256.758,2795.9,6149.5,1769,13629,17344,2070.75,1842
26-03-15,252.836,2812,6195.5,1783.25,13647,17098,2079,1848
27-03-15,248.205,2771.5,6078.5,1775.5,13233,17143,2072.25,1824.25
30-03-15,247.72,2779.1,6106.5,1792,12824.5,16987,2099,1823.75
31-03-15,245.856,2750.8,6064.5,1781.25,12339,16543,2072,1832.25
01-04-15,246.072,2758.3,6068,1775.5,12659,16516,2094,1860.25
02-04-15,245.362,2755.4,6003.25,1781.25,12977,16744,2121.25,1882.25
03-04-15,245.588,2755.4,6003.25,1781.25,12977,16744,2121.25,1882.25
06-04-15,248.972,2755.4,6003.25,1781.25,12977,16744,2121.25,1882.25
07-04-15,251.337,2772.2,6084.5,1781.75,12496,16705,2145,1904.5
08-04-15,252.187,2755.5,6027.75,1769.5,12524.5,16657,2151.75,1923
09-04-15,250.371,2751.2,6015,1765,12483,16554.5,2171.5,1963.5
10-04-15,250.312,2771,6056,1770,12581.5,16651,2202.5,1999.75
13-04-15,246.486,2750,6001.25,1775,12356.5,16046,2199.5,1985
